car speed(m/s),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
22.233,0,0,0,0,0,0,0,0,0,0,0,0,11.36,-91.93,18.238,0,0,0,0
22.216,0,0,0,0,0,0,0,0,0,0,0,0,11.3,-92.33,18.238,0,0,0,0
22.235,0,0,0,0,0,0,0,0,0,0,0,0,11.38,-92.71,18.238,0,0,0,0
22.221,0,0,0,0,0,0,0,0,0,0,0,0,11.38,-93.09,18.238,0,0,0,0
22.231,0,0,0,0,0,0,0,0,0,0,0,0,11.28,-93.49,18.238,0,0,0,0
22.228,0,0,0,0,0,0,0,0,0,0,0,0,11.23,-93.89,18.238,0,0,0,0
22.222,0,0,0,0,0,0,0,0,0,0,0,0,11.18,-94.28,18.238,0,0,0,0
22.233,0,0,0,0,0,0,0,0,0,0,0,0,11.15,-94.68,18.238,0,0,0,0
22.217,0,0,0,0,0,0,0,0,0,0,0,0,11.03,-95.08,18.238,0,0,0,0
22.236,0,0,0,0,0,0,0,0,0,0,0,0,10.89,-95.48,18.238,0,0,0,0
22.22,0,0,0,0,0,0,0,0,0,0,0,0,10.74,-95.89,18.238,0,0,0,0
22.231,0,0,0,0,0,0,0,0,0,0,0,0,10.59,-96.3,18.238,0,0,0,0
22.219,0,0,0,0,0,0,0,0,0,0,0,0,10.57,-96.69,18.238,0,0,0,0
22.232,0,0,0,0,0,0,0,0,0,0,0,0,10.67,-97.07,18.239,0,0,0,0
22.22,0,0,0,0,0,0,0,0,0,0,0,0,10.63,-97.46,18.239,0,0,0,0
22.232,0,0,0,0,0,0,0,0,0,0,0,0,10.59,-97.86,18.239,0,0,0,0
22.22,0,0,0,0,0,0,0,0,0,0,0,0,10.4,-98.27,18.239,0,0,0,0
22.23,0,0,0,0,0,0,0,0,0,0,0,0,10.34,-98.66,18.239,0,0,0,0
22.227,0,0,0,0,0,0,0,0,0,0,0,0,10.28,-99.06,18.239,0,0,0,0
22.222,0,0,0,0,0,0,0,0,0,0,0,0,10.21,-99.46,18.239,0,0,0,0
22.233,0,0,0,0,0,0,0,0,0,0,0,0,10.13,-99.86,18.239,0,0,0,0
22.217,0,0,0,0,0,0,0,0,0,0,0,0,10.04,-100.26,18.239,0,0,0,0
22.231,0,0,0,0,0,0,0,0,0,0,0,0,9.95,-100.66,18.239,0,0,0,0
22.217,0,0,0,0,0,0,0,0,0,0,0,0,9.85,-101.07,18.239,0,0,0,0
22.231,0,0,0,0,0,0,0,0,0,0,0,0,9.73,-101.47,18.239,0,0,0,0
22.218,0,0,0,0,0,0,0,0,0,0,0,0,9.47,-101.88,18.239,0,0,0,0
22.232,0,0,0,0,0,0,0,0,0,0,0,0,9.49,-102.28,18.239,0,0,0,0
22.216,0,0,0,0,0,0,0,0,0,0,0,0,9.35,-102.68,18.24,0,0,0,0
22.235,0,0,0,0,0,0,0,0,0,0,0,0,9.21,-103.09,18.24,0,0,0,0
22.222,0,0,0,0,0,0,0,0,0,0,0,0,9.05,-103.49,18.24,0,0,0,0
22.23,0,0,0,0,0,0,0,0,0,0,0,0,9.04,-103.89,18.24,0,0,0,0
22.221,0,0,0,0,0,0,0,0,0,0,0,0,8.72,-104.31,18.24,0,0,0,0
22.23,0,0,0,0,0,0,0,0,0,0,0,0,8.69,-104.71,18.24,0,0,0,0
22.222,0,0,0,0,0,0,0,0,0,0,0,0,8.5,-105.12,18.24,0,0,0,0
22.231,0,0,0,0,0,0,0,0,0,0,0,0,8.31,-105.53,18.24,0,0,0,0
22.223,0,0,0,0,0,0,0,0,0,0,0,0,8.29,-105.92,18.24,0,0,0,0
22.228,0,0,0,0,0,0,0,0,0,0,0,0,8.22,-106.32,18.24,0,0,0,0
22.23,0,0,0,0,0,0,0,0,0,0,0,0,8.03,-106.73,18.24,0,0,0,0
22.22,0,0,0,0,0,0,0,0,0,0,0,0,7.83,-107.14,18.24,0,0,0,0
22.228,0,0,0,0,0,0,0,0,0,0,0,0,7.81,-107.53,18.24,0,0,0,0
22.22,0,0,0,0,0,0,0,0,0,0,0,0,7.6,-107.95,18.24,0,0,0,0
22.232,0,0,0,0,0,0,0,0,0,0,0,0,7.38,-108.36,18.24,0,0,0,0
22.265,0,0,0,0,0,0,0,0,0,0,0,0,7.33,-108.76,18.24,0,0,0,0
22.319,0,0,0,0,0,0,0,0,0,0,0,0,7.09,-109.17,18.24,0,0,0,0
22.379,0,0,0,0,0,0,0,0,0,0,0,0,7.03,-109.59,18.241,0,0,0,0
22.439,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-110.02,18.241,0,0,0,0
22.499,0,0,0,0,0,0,0,0,0,0,0,0,6.76,-110.44,18.241,0,0,0,0
22.559,0,0,0,0,0,0,0,0,0,0,0,0,6.55,-110.88,18.241,0,0,0,0
22.62,0,0,0,0,0,0,0,0,0,0,0,0,6.34,-111.32,18.241,0,0,0,0
22.68,0,0,0,0,0,0,0,0,0,0,0,0,6.27,-111.77,18.241,0,0,0,0
22.74,0,0,0,0,0,0,0,0,0,0,0,0,6.23,-112.21,18.241,0,0,0,0
22.799,0,0,0,0,0,0,0,0,0,0,0,0,6.06,-112.67,18.241,0,0,0,0
22.859,0,0,0,0,0,0,0,0,0,0,0,0,5.89,-113.14,18.241,0,0,0,0
22.918,0,0,0,0,0,0,0,0,0,0,0,0,5.86,-113.6,18.241,0,0,0,0
22.978,0,0,0,0,0,0,0,0,0,0,0,0,5.71,-114.08,18.241,0,0,0,0
23.037,0,0,0,0,0,0,0,0,0,0,0,0,5.55,-114.56,18.241,0,0,0,0
23.096,0,0,0,0,0,0,0,0,0,0,0,0,5.38,-115.05,18.241,0,0,0,0
23.155,0,0,0,0,0,0,0,0,0,0,0,0,5.2,-115.55,18.241,0,0,0,0
23.214,0,0,0,0,0,0,0,0,0,0,0,0,5.02,-116.05,18.241,0,0,0,0
23.273,0,0,0,0,0,0,0,0,0,0,0,0,4.82,-116.56,18.241,0,0,0,0
23.331,0,0,0,0,0,0,0,0,0,0,0,0,4.62,-117.07,18.241,0,0,0,0
23.39,0,0,0,0,0,0,0,0,0,0,0,0,4.41,-117.59,18.241,0,0,0,0
23.448,0,0,0,0,0,0,0,0,0,0,0,0,4.19,-118.12,18.242,0,0,0,0
23.506,0,0,0,0,0,0,0,0,0,0,0,0,3.96,-118.64,18.242,0,0,0,0
23.564,0,0,0,0,0,0,0,0,0,0,0,0,3.72,-119.18,18.242,0,0,0,0
23.622,0,0,0,0,0,0,0,0,0,0,0,0,3.48,-119.72,18.242,0,0,0,0
23.68,0,0,0,0,0,0,0,0,0,0,0,0,3.23,-120.26,18.242,0,0,0,0
23.737,0,0,0,0,0,0,0,0,0,0,0,0,2.96,-120.82,18.242,0,0,0,0
23.795,0,0,0,0,0,0,0,0,0,0,0,0,2.69,-121.37,18.242,0,0,0,0
23.852,0,0,0,0,0,0,0,0,0,0,0,0,2.41,-121.94,18.242,0,0,0,0
23.909,0,0,0,0,0,0,0,0,0,0,0,0,2.13,-122.51,18.242,0,0,0,0
23.966,0,0,0,0,0,0,0,0,0,0,0,0,1.83,-123.08,18.242,0,0,0,0
24.024,0,0,0,0,0,0,0,0,0,0,0,0,1.52,-123.66,18.242,0,0,0,0
24.08,0,0,0,0,0,0,0,0,0,0,0,0,1.2,-124.24,18.242,0,0,0,0
24.137,0,0,0,0,0,0,0,0,0,0,0,0,1.22,-124.83,18.242,0,0,0,0
24.194,0,0,0,0,0,0,0,0,0,0,0,0,1.06,-125.42,18.242,0,0,0,0
24.25,0,0,0,0,0,0,0,0,0,0,0,0,0.9,-126.02,18.242,0,0,0,0
24.307,0,0,0,0,0,0,0,0,0,0,0,0,0.73,-126.63,18.242,0,0,0,0
24.363,0,0,0,0,0,0,0,0,0,0,0,0,0.56,-127.24,18.242,0,0,0,0
24.419,0,0,0,0,0,0,0,0,0,0,0,0,0.38,-127.86,18.242,0,0,0,0
24.475,0,0,0,0,0,0,0,0,0,0,0,0,0.37,-128.48,18.242,0,0,0,0
24.531,0,0,0,0,0,0,0,0,0,0,0,0,0,-129.11,18.242,0,0,0,0
24.587,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-129.74,18.242,0,0,0,0
24.642,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-130.37,18.242,0,0,0,0
24.698,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-131.01,18.242,0,0,0,0
24.753,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-131.66,18.242,0,0,0,0
24.808,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-132.31,18.242,0,0,0,0
24.864,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-132.97,18.242,0,0,0,0
24.919,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-133.63,18.242,0,0,0,0
24.973,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-134.3,18.243,0,0,0,0
25.019,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-134.97,18.243,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0.09,-135.64,18.243,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-136.31,18.243,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,-136.99,18.243,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,-0.84,-137.66,18.243,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,0,0,0,-1.33,-138.33,18.243,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,-1.78,-139,18.243,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,-139.67,18.243,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,-140.34,18.243,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,-1.92,-141.02,18.243,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,-2.09,-141.69,18.243,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,-2.27,-142.36,18.243,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,-2.46,-143.03,18.243,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,-2.46,-143.7,18.243,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,0,0,0,-2.46,-144.38,18.243,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-145.05,18.243,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-145.73,18.243,0,0,0,0
25.008,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-146.4,18.243,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,0,0,0,-2.44,-147.07,18.243,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,-2.43,-147.75,18.243,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,0,0,0,-2.62,-148.42,18.243,0,0,0,0
25.013,0,0,0,0,0,0,0,0,0,0,0,0,-2.62,-149.09,18.243,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-149.76,18.243,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,47.85,141.73,21.043,0,0,0,0,0,0,0
25.012,0,0,0,0,0,0,0,0,0,47.74,141.33,21.043,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,47.86,140.85,21.044,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,47.74,140.45,21.045,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,47.62,140.06,21.049,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,47.72,139.59,21.058,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,47.53,139.22,21.075,0,0,0,0,0,0,0
25.001,0,0,0,0,0,0,0,0,0,47.41,138.83,21.1,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,47.45,138.4,21.13,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,47.29,138.03,21.157,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,47.4,137.57,21.182,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,47.24,137.21,21.205,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,47.02,136.88,21.229,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,46.81,136.55,21.253,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,46.79,136.15,21.276,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,46.5,135.85,21.3,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,46.17,135.57,21.323,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,46.06,135.22,21.347,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,45.92,134.88,21.362,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,45.55,134.62,21.343,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,45.43,134.28,21.323,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,45.03,134.03,21.304,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,44.82,133.72,21.285,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,44.61,133.4,21.266,0,0,0,0,0,0,0
25.005,0,0,0,0,0,0,0,0,0,44.2,133.16,21.247,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,43.96,132.85,21.229,0,0,0,0,0,0,0
25.007,0,0,0,0,0,0,0,0,0,43.7,132.56,21.21,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,43.19,132.34,21.161,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,42.9,132.04,21.089,0,0,0,0,0,0,0
24.991,0,0,0,0,0,0,0,0,0,42.61,131.75,21.07,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,42.07,131.53,21.052,0,0,0,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,41.75,131.24,21.033,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,41.41,130.96,21.014,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,41.08,130.67,20.996,0,0,0,0,0,0,0
25.008,0,0,0,0,0,0,0,0,0,40.5,130.46,20.977,0,0,0,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,40.14,130.18,20.959,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,39.82,129.89,20.94,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,39.26,129.67,20.922,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,38.9,129.38,20.904,0,0,0,0,0,0,0
24.998,0,0,0,0,0,0,0,0,0,38.33,129.16,20.885,0,0,0,0,0,0,0
25.003,0,0,0,0,0,0,0,0,0,37.99,128.87,20.867,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,37.57,128.6,20.849,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,36.97,128.38,20.83,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,36.56,128.1,20.812,0,0,0,0,0,0,0
25.009,0,0,0,0,0,0,0,0,0,36.15,127.82,20.794,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,35.73,127.54,20.776,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,35.3,127.26,20.758,0,0,0,0,0,0,0
24.995,0,0,0,0,0,0,0,0,0,34.66,127.04,20.739,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,34.2,126.77,20.721,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,33.75,126.48,20.703,0,0,0,0,0,0,0
25.008,0,0,0,0,0,0,0,0,0,33.29,126.2,20.663,0,0,0,0,0,0,0
24.992,0,0,0,0,0,0,0,0,0,32.84,125.91,20.584,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,32.37,125.61,20.566,0,0,0,0,0,0,0
24.993,0,0,0,0,0,0,0,0,0,31.91,125.31,20.548,0,0,0,0,0,0,0
25.011,0,0,0,0,0,0,0,0,0,31.26,125.06,20.531,0,0,0,0,0,0,0
24.994,0,0,0,0,0,0,0,0,0,30.8,124.76,20.513,0,0,0,0,0,0,0
25.01,0,0,0,0,0,0,0,0,0,30.31,124.46,20.495,0,0,0,0,0,0,0
24.996,0,0,0,0,0,0,0,0,0,29.82,124.16,20.478,0,0,0,0,0,0,0
25.008,0,0,0,0,0,0,0,0,0,29.37,123.84,20.46,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,28.9,123.52,20.442,0,0,0,0,0,0,0
25.006,0,0,0,0,0,0,0,0,0,28.43,123.2,20.425,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,27.96,122.88,20.407,0,0,0,0,0,0,0
25.002,0,0,0,0,0,0,0,0,0,27.49,122.56,20.389,0,0,0,0,0,0,0
25.004,0,0,0,0,0,0,0,0,0,27.03,122.23,20.372,0,0,0,0,0,0,0
24.999,0,0,0,0,0,0,0,0,0,26.54,121.91,20.354,0,0,0,0,0,0,0
